file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous20,actionPerformed/1[java.awt.event.ActionEvent],FALSE,621,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DomainData\FullTimeEmployee.java,StaffManagement.DomainData.FullTimeEmployee,getSalary/0,FALSE,19,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DomainData\FullTimeEmployee.java,StaffManagement.DomainData.FullTimeEmployee,setSalary/1[double],FALSE,23,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DomainData\FullTimeEmployee.java,StaffManagement.DomainData.FullTimeEmployee,FullTimeEmployee/0,TRUE,16,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous21,mouseClicked/1[java.awt.event.MouseEvent],FALSE,638,1,16,0,16,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous17,actionPerformed/1[java.awt.event.ActionEvent],FALSE,475,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous16,mouseClicked/1[java.awt.event.MouseEvent],FALSE,470,1,16,0,16,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous19,mouseClicked/1[java.awt.event.MouseEvent],FALSE,517,1,16,0,16,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous18,actionPerformed/1[java.awt.event.ActionEvent],FALSE,495,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous13,mouseClicked/1[java.awt.event.MouseEvent],FALSE,442,1,16,0,16,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous12,actionPerformed/1[java.awt.event.ActionEvent],FALSE,428,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous15,actionPerformed/1[java.awt.event.ActionEvent],FALSE,459,1,9,0,9,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$Anonymous14,mouseClicked/1[java.awt.event.MouseEvent],FALSE,454,1,16,0,16,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\BusinessLogic\DeleteEmployeeController.java,StaffManagement.BusinessLogic.DeleteEmployeeController,deleteEmployee/1[int],FALSE,16,1,3,1,2,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,FALSE
C:\StaffManagementSystem-master\test\StaffManagement\DomainData\EmployeeFactoryTest.java,StaffManagement.DomainData.EmployeeFactoryTest,testEmp/0,FALSE,22,3,2,0,2,1,3,15,0,11,0,3,0,0,0,0,0,0,5,4,11,0,0,0,0,0,22,1,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\BusinessLogic\GetEmployeeController.java,StaffManagement.BusinessLogic.GetEmployeeController,getEmployee/1[int],FALSE,16,2,3,1,2,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$TblHeaderColor,TblHeaderColor/0,TRUE,80,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\ManagerUI.java,StaffManagement.UserInterface.ManagerUI$TblHeaderColor,"getTableCellRendererComponent/6[javax.swing.JTable,java.lang.Object,boolean,boolean,int,int]",FALSE,84,1,0,0,0,1,5,8,1,0,6,5,0,0,0,0,0,0,1,7,0,0,0,0,0,0,15,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\DbConnection.java,StaffManagement.DataPersistence.DbConnection,getConnection/0,FALSE,19,0,7,7,0,2,4,11,1,1,0,4,0,0,0,0,1,0,4,0,2,0,1,0,0,0,13,9,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\EmployeeRepoImpl.java,StaffManagement.DataPersistence.EmployeeRepoImpl,list/0,FALSE,32,4,4,1,3,3,15,29,1,12,0,15,0,0,1,0,1,0,10,0,16,0,2,0,0,0,29,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\EmployeeRepoImpl.java,StaffManagement.DataPersistence.EmployeeRepoImpl,read/1[int],FALSE,87,4,4,1,3,3,14,26,1,9,1,14,0,0,1,0,1,0,9,1,13,0,2,0,0,0,28,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\EmployeeRepoImpl.java,StaffManagement.DataPersistence.EmployeeRepoImpl,create/1[StaffManagement.DomainData.Employee],FALSE,68,3,8,1,7,2,16,17,0,0,1,16,0,0,0,0,1,0,1,6,2,0,1,0,0,0,18,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\EmployeeRepoImpl.java,StaffManagement.DataPersistence.EmployeeRepoImpl,delete/1[int],FALSE,138,2,2,1,1,2,7,11,0,0,1,7,0,0,0,0,1,0,2,0,2,1,1,0,0,0,14,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\DataPersistence\EmployeeRepoImpl.java,StaffManagement.DataPersistence.EmployeeRepoImpl,update/1[StaffManagement.DomainData.Employee],FALSE,118,3,8,1,7,2,16,17,0,0,1,16,0,0,0,0,1,0,1,6,2,0,1,0,0,0,19,1,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,sidebarMouseDragged/1[java.awt.event.MouseEvent],FALSE,366,0,1,1,0,1,3,5,0,2,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,main/1[java.lang.String[]],FALSE,466,1,1,0,1,7,9,28,0,0,1,9,0,0,1,0,1,0,1,0,0,0,3,1,0,0,21,9,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,showLogin/0,FALSE,27,0,3,3,0,1,2,7,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,l_forgot_password_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,390,0,1,1,0,1,2,6,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,backMouseClicked/1[java.awt.event.MouseEvent],FALSE,459,1,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,exit_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,382,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,l_username_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,386,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,change_password_btn_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,425,2,3,1,2,9,9,31,0,5,1,9,1,1,0,2,0,0,7,3,5,0,4,0,0,0,33,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,login_btn_lblMouseClicked/1[java.awt.event.MouseEvent],FALSE,398,2,3,1,2,4,8,19,0,3,1,8,0,0,0,0,0,0,3,0,3,0,2,0,0,0,18,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,sidebarMouseReleased/1[java.awt.event.MouseEvent],FALSE,378,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,initComponents/0,FALSE,41,0,2,1,1,1,43,258,0,4,0,43,0,0,0,0,0,0,39,248,32,0,0,11,0,0,82,2,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,login_btn_lblKeyReleased/1[java.awt.event.KeyEvent],FALSE,417,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,rp_username_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,421,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,LoginUI/0,TRUE,22,1,4,2,2,1,2,4,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,TRUE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,sidebarMousePressed/1[java.awt.event.MouseEvent],FALSE,372,0,1,1,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,2,0,FALSE
C:\StaffManagementSystem-master\src\StaffManagement\UserInterface\LoginUI.java,StaffManagement.UserInterface.LoginUI,rp_email_inputActionPerformed/1[java.awt.event.ActionEvent],FALSE,455,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
